City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
274,Camargo,MX,2022-11-01 09:03:55,27.6667,-105.1667,57.45,54,0,3.8
275,Huarmey,PE,2022-11-01 09:03:56,-10.0681,-78.1522,61.27,88,19,7.96
276,Narsaq,GL,2022-11-01 09:03:56,60.9167,-46.05,19.62,74,80,6.02
277,Sawtell,AU,2022-11-01 09:03:57,-30.3833,153.1,69.82,46,0,10.36
278,Roald,NO,2022-11-01 09:01:19,62.5833,6.1333,55.33,62,0,5.75
279,Havoysund,NO,2022-11-01 09:03:58,70.9963,24.6622,39.43,97,100,16.44
280,Mujiayingzi,CN,2022-11-01 09:03:59,42.1167,118.7833,42.17,21,97,2.75
281,Impfondo,CG,2022-11-01 09:02:17,1.6381,18.0667,87.13,57,88,1.03
282,Marondera,ZW,2022-11-01 09:05:00,-18.1853,31.5519,75.45,45,95,7.99
283,Mandera,KE,2022-11-01 09:05:00,3.9366,41.867,88.68,47,38,7.34
284,North Bend,US,2022-11-01 09:05:01,43.4065,-124.2243,49.86,97,100,5.75
285,Leh,IN,2022-11-01 09:05:02,34.1667,77.5833,39.45,37,80,4.52
286,Indramayu,ID,2022-11-01 09:05:02,-6.3264,108.32,84.97,64,99,9.35
287,Domoni,KM,2022-11-01 09:05:04,-12.2569,44.5319,81.99,68,38,7.34
288,Santiago,CL,2022-11-01 09:02:22,-33.4569,-70.6483,67.55,39,0,5.84
289,Yerbogachen,RU,2022-11-01 09:05:05,61.2767,108.0108,22.95,96,100,5.66
290,Kuvshinovo,RU,2022-11-01 09:05:05,57.0295,34.1725,35.31,69,100,4.41
291,Urumqi,CN,2022-11-01 09:00:07,43.801,87.6005,49.15,43,0,4.47
292,Elko,US,2022-11-01 09:00:23,41.0002,-115.5012,46.06,33,100,5.01
293,Namatanai,PG,2022-11-01 09:05:07,-3.6667,152.4333,81.75,77,28,4.41
294,Cutro,IT,2022-11-01 09:05:08,39.0353,16.9819,76.66,36,0,2.73
295,Nkayi,CG,2022-11-01 09:05:08,-4.1841,13.2884,78.53,84,100,1.9
296,Bida,NG,2022-11-01 09:05:09,9.0833,6.0167,85.96,31,39,7.07
297,Yulara,AU,2022-11-01 09:05:10,-25.2406,130.9889,70.86,29,0,15.41
298,Cabo San Lucas,MX,2022-11-01 09:03:23,22.8909,-109.9124,74.52,77,2,5.08
299,Westport,US,2022-11-01 09:01:28,41.1415,-73.3579,60.57,91,100,5.99
300,Chala,TZ,2022-11-01 09:05:11,-7.5833,31.2667,80.2,29,100,7.92
301,Sheridan,US,2022-11-01 09:05:11,44.8333,-106.9173,45.3,70,0,4.61
302,Hue,VN,2022-11-01 09:01:05,16.4667,107.6,78.91,57,75,10.36
303,Ciudad Bolivar,VE,2022-11-01 09:05:12,8.1222,-63.5497,75.04,94,47,6.02
304,Yuksekova,TR,2022-11-01 09:05:13,37.5736,44.2872,55.15,38,20,5.75
305,Kabompo,ZM,2022-11-01 09:05:13,-13.5927,24.2008,71.64,73,100,4.56
306,Finnsnes,NO,2022-11-01 09:05:14,69.2296,17.9811,37.76,100,100,3.62
307,La Asuncion,VE,2022-11-01 09:05:14,11.0333,-63.8628,78.76,88,19,12.84
308,Shagonar,RU,2022-11-01 09:05:16,51.5333,92.8,33.24,67,99,0.45
309,Inirida,CO,2022-11-01 09:05:17,3.8653,-67.9239,72.64,99,97,2.48
310,Vao,NC,2022-11-01 09:05:18,-22.6667,167.4833,74.88,75,9,10.38
311,Chipata,ZM,2022-11-01 09:05:19,-13.6333,32.65,90.7,23,25,10.04
312,Xinmin,CN,2022-11-01 09:05:20,41.9908,122.8253,43.12,20,3,4.38
313,Ewa Beach,US,2022-11-01 09:01:19,21.3156,-158.0072,79.99,75,8,11.99
314,Zabol,AF,2022-11-01 09:05:20,32.25,67.25,69.26,19,0,18.7
315,Fort Abbas,PK,2022-11-01 09:05:22,29.1925,72.8536,94.32,13,0,12.39
316,Naryan-Mar,RU,2022-11-01 09:05:22,67.6713,53.087,29.12,87,21,7.14
317,Sitka,US,2022-11-01 09:05:23,57.0531,-135.33,35.49,80,0,3.44
318,Taoudenni,ML,2022-11-01 09:05:23,22.6783,-3.9836,81.91,12,33,11.1
319,Banjar,ID,2022-11-01 09:05:24,-8.19,114.9675,82.71,73,97,2.95
320,Puerto Morazan,NI,2022-11-01 09:00:25,12.8504,-87.1717,72.21,94,23,2.71
321,Twin Falls,US,2022-11-01 09:05:25,42.3505,-114.6445,54.93,30,0,6.91
322,Richards Bay,ZA,2022-11-01 09:05:25,-28.783,32.0377,66.24,73,100,1.59
323,Nanortalik,GL,2022-11-01 09:05:26,60.1432,-45.2371,24.37,73,56,4.32
324,Fortuna,US,2022-11-01 09:05:26,40.5982,-124.1573,54.93,93,100,10.36
325,Kinshasa,CD,2022-11-01 09:05:27,-4.3246,15.3215,87.66,59,67,2.75
326,Ust-Uda,RU,2022-11-01 09:05:28,54.1742,103.0304,25.86,41,10,0.65
327,Bundaberg,AU,2022-11-01 09:06:27,-24.85,152.35,77.29,99,100,12.66
328,Itupiranga,BR,2022-11-01 09:06:29,-5.1347,-49.3267,79.12,90,83,3.76
329,Susurluk,TR,2022-11-01 09:06:30,39.9136,28.1578,66.69,49,4,8.46
330,Puerto Del Rosario,ES,2022-11-01 09:03:42,28.5004,-13.8627,73.15,83,20,6.91
331,Smithers,CA,2022-11-01 09:03:58,54.7804,-127.1743,23.65,91,84,1.39
332,Ostrovnoy,RU,2022-11-01 09:06:31,68.0531,39.5131,34.48,82,100,10.47
333,Raudeberg,NO,2022-11-01 09:06:31,61.9875,5.1352,55.87,64,100,11.18
334,Saint Andrews,US,2022-11-01 09:06:32,34.0454,-81.1293,66.29,81,100,8.05
335,College,US,2022-11-01 09:03:06,64.8569,-147.8028,4.59,88,100,0.0
336,Hualmay,PE,2022-11-01 09:06:33,-11.0964,-77.6139,60.35,86,20,8.28
337,Ketchikan,US,2022-11-01 09:06:33,55.3422,-131.6461,32.47,93,0,0.0
338,Maragogi,BR,2022-11-01 09:03:37,-9.0122,-35.2225,75.92,82,65,5.41
339,Belyy Yar,RU,2022-11-01 09:06:34,53.6039,91.3903,37.85,70,0,2.24
340,Hakkari,TR,2022-11-01 09:06:35,37.5833,44.1667,55.18,38,20,5.75
341,Whitehorse,CA,2022-11-01 09:06:15,60.7161,-135.0538,18.37,73,100,8.05
342,Abu Dhabi,AE,2022-11-01 09:03:12,24.4667,54.3667,84.16,54,7,5.06
343,Evensk,RU,2022-11-01 09:06:35,61.95,159.2333,-0.47,79,1,7.85
344,La Rioja,ES,2022-11-01 09:03:44,42.25,-2.5,42.58,60,9,1.03
345,San Javier,ES,2022-11-01 09:06:37,37.8063,-0.8374,73.96,73,0,1.99
346,Mahina,PF,2022-11-01 09:06:38,-17.5065,-149.489,74.97,83,100,4.61
347,Datong,CN,2022-11-01 09:06:39,40.0936,113.2914,50.4,22,10,3.62
348,Comodoro Rivadavia,AR,2022-11-01 09:06:40,-45.8667,-67.5,57.06,23,0,20.71
349,Angoche,MZ,2022-11-01 09:06:40,-16.2325,39.9086,85.51,59,3,13.6
350,Saint-Pierre,RE,2022-11-01 09:06:40,-21.3393,55.4781,82.08,57,49,6.91
351,Kendari,ID,2022-11-01 09:06:41,-3.945,122.4989,82.71,80,84,3.85
352,Meadow Lake,US,2022-11-01 09:06:42,34.8014,-106.5436,51.13,39,0,3.8
353,Coquimbo,CL,2022-11-01 09:03:16,-29.9533,-71.3436,54.88,77,0,2.3
354,Rio Verde De Mato Grosso,BR,2022-11-01 09:06:43,-18.9181,-54.8442,57.11,86,100,11.39
355,San Vicente,AR,2022-11-01 09:06:44,-26.6167,-54.1333,41.97,88,34,7.4
356,Haapiti,PF,2022-11-01 09:06:44,-17.5667,-149.8667,74.93,85,100,19.26
357,Hamilton,US,2022-11-01 09:06:45,39.1834,-84.5333,58.05,96,100,5.75
358,Amzya,RU,2022-11-01 09:06:45,56.2354,54.3868,36.09,67,69,6.62
359,West Bay,KY,2022-11-01 09:06:46,19.3667,-81.4167,82.0,85,92,1.99
360,Chapais,CA,2022-11-01 09:06:47,49.7834,-74.8492,39.51,90,40,6.49
361,Zhigansk,RU,2022-11-01 09:06:47,66.7697,123.3711,-11.4,100,10,4.27
362,Naze,JP,2022-11-01 09:06:48,28.3667,129.4833,68.16,82,100,19.64
363,Weatherford,US,2022-11-01 09:02:40,32.7593,-97.7972,61.3,78,74,5.17
364,Naica,MX,2022-11-01 09:06:48,27.85,-105.4833,56.03,52,0,5.35
365,Katete,UG,2022-11-01 09:06:49,-0.7818,29.7544,81.23,44,100,5.53
366,Djougou,BJ,2022-11-01 09:06:50,9.7085,1.666,82.92,34,20,7.94
367,Launceston,AU,2022-11-01 09:03:41,-41.45,147.1667,53.24,62,100,8.05
368,Paamiut,GL,2022-11-01 09:06:50,61.994,-49.6678,29.79,72,93,25.17
369,Payson,US,2022-11-01 09:06:51,40.0444,-111.7321,49.46,49,100,3.0
370,Adre,TD,2022-11-01 09:06:51,13.4667,22.2,87.1,18,25,18.79
371,Bonavista,CA,2022-11-01 09:06:52,48.6499,-53.1147,41.11,69,54,10.45
372,Doctor Juan Manuel Frutos,PY,2022-11-01 09:07:52,-25.3667,-55.8,46.15,84,45,8.46
373,Coromandel,BR,2022-11-01 09:07:53,-18.4733,-47.2003,66.27,94,100,2.91
374,Lucea,JM,2022-11-01 09:07:53,18.451,-78.1736,78.66,77,19,11.27
375,Coahuayana,MX,2022-11-01 09:07:54,18.7333,-103.6833,71.58,94,11,3.31
376,Blackwater,AU,2022-11-01 09:07:54,-23.5833,148.8833,76.84,30,35,18.81
377,Aklavik,CA,2022-11-01 09:07:55,68.2191,-135.0107,-7.58,100,90,1.57
378,Saurimo,AO,2022-11-01 09:07:55,-9.6608,20.3916,77.9,61,100,2.26
379,Labrea,BR,2022-11-01 09:07:56,-7.2586,-64.7981,72.19,99,98,5.86
380,Porto Novo,BJ,2022-11-01 09:07:57,6.4965,2.6036,85.23,67,96,2.08
381,Xining,CN,2022-11-01 09:07:57,36.6167,101.7667,56.91,24,0,3.47
382,Colares,PT,2022-11-01 09:07:58,38.7992,-9.4469,65.34,76,20,13.0
383,Fairhope,US,2022-11-01 09:07:59,30.523,-87.9033,63.68,97,0,3.44
384,Nsoko,SZ,2022-11-01 09:07:59,-27.0333,31.95,70.12,58,100,6.96
385,Endicott,US,2022-11-01 09:05:30,42.0984,-76.0494,57.2,94,100,4.61
386,Sistranda,NO,2022-11-01 09:08:00,63.7256,8.834,42.76,76,72,12.93
387,Sola,VU,2022-11-01 09:08:01,-13.8833,167.55,82.08,67,16,6.71
388,Batagay-Alyta,RU,2022-11-01 09:08:02,67.8006,130.4114,3.04,93,100,1.63
389,Olyka,UA,2022-11-01 09:08:02,50.7186,25.8125,52.93,56,97,9.06
390,Daru,PG,2022-11-01 09:08:03,-9.0763,143.2092,81.91,74,91,5.35
391,Cam Ranh,VN,2022-11-01 09:08:04,11.9214,109.1591,80.56,65,0,14.97
392,Algiers,DZ,2022-11-01 09:08:05,36.7525,3.042,64.22,55,75,3.44
393,Upanema,BR,2022-11-01 09:08:07,-5.6419,-37.2578,75.97,76,90,11.18
394,Labuan,MY,2022-11-01 09:08:07,5.2767,115.2417,77.23,89,100,12.82
395,Edson,CA,2022-11-01 09:03:27,53.5835,-116.4356,32.11,96,100,5.75
396,Ahipara,NZ,2022-11-01 09:08:08,-35.1667,173.1667,59.23,89,38,3.98
397,Avera,US,2022-11-01 09:08:09,33.194,-82.5271,62.11,94,99,6.29
398,Joshimath,IN,2022-11-01 09:08:09,30.5667,79.5667,65.35,45,11,7.65
399,Dalvik,IS,2022-11-01 09:08:10,65.9702,-18.5286,37.85,94,95,2.1
400,Lac Du Bonnet,CA,2022-11-01 09:08:11,50.2536,-96.0612,41.5,64,85,2.44
401,Esperance,AU,2022-11-01 09:08:12,-33.8667,121.9,59.81,72,65,14.18
402,Kostino,RU,2022-11-01 09:08:12,58.9097,53.2691,34.07,98,100,2.73
403,Muros,ES,2022-11-01 09:08:13,42.7762,-9.0603,56.68,75,100,10.07
404,Obidos,BR,2022-11-01 09:08:14,-1.9175,-55.5181,75.4,82,96,3.09
405,Vila Do Maio,CV,2022-11-01 09:08:14,15.1333,-23.2167,79.59,72,100,13.58
406,Caravelas,BR,2022-11-01 09:08:15,-17.7125,-39.2481,74.41,90,61,6.02
407,Kindu,CD,2022-11-01 09:08:15,-2.95,25.95,79.92,85,85,1.19
408,Severnoye,RU,2022-11-01 09:08:16,56.3491,78.3619,33.69,91,100,8.95
409,Belaya Gora,RU,2022-11-01 09:08:16,68.5333,146.4167,-17.36,100,44,0.36
410,Lixourion,GR,2022-11-01 09:08:17,38.2019,20.4314,75.2,50,0,0.0
411,Tomigusuku,JP,2022-11-01 09:08:17,26.185,127.675,71.73,86,75,16.11
412,Rocha,UY,2022-11-01 09:08:18,-34.4833,-54.3333,43.25,79,49,4.63
413,Kars,TR,2022-11-01 09:08:18,40.602,43.095,50.45,40,75,16.11
414,Mount Isa,AU,2022-11-01 09:08:19,-20.7333,139.5,80.37,17,2,12.66
415,Bintulu,MY,2022-11-01 09:08:20,3.1667,113.0333,78.21,87,100,1.01
416,Rockland,US,2022-11-01 09:09:21,41.1668,-74.0496,58.8,94,100,3.11
417,Solnechnyy,RU,2022-11-01 09:09:21,50.7214,136.6319,36.46,88,100,9.57
418,Ambagarh Chauki,IN,2022-11-01 09:09:22,20.7833,80.7167,81.21,48,34,4.94
419,Fairbanks,US,2022-11-01 09:08:18,64.8378,-147.7164,4.6,86,100,3.44
420,Manono,CD,2022-11-01 09:09:22,-7.3,27.4167,84.99,55,100,2.91
421,Tura,IN,2022-11-01 09:09:23,25.5198,90.2201,81.28,68,2,3.11
422,Virginia,US,2022-11-01 09:09:23,37.5481,-77.4467,64.76,94,100,3.44
423,Narasapur,IN,2022-11-01 09:09:24,16.45,81.6667,79.39,80,100,5.14
424,Tinglev,DK,2022-11-01 09:09:24,54.931,9.2524,57.99,91,100,14.97
425,Marinette,US,2022-11-01 09:09:25,45.1,-87.6307,48.65,87,0,9.22
426,Pangody,RU,2022-11-01 09:09:26,65.85,74.4859,24.49,95,99,10.16
427,Gamba,GA,2022-11-01 09:09:26,-2.65,10.0,81.97,74,100,3.96
428,Cururupu,BR,2022-11-01 09:09:27,-1.8283,-44.8683,76.35,92,96,4.68
429,Ozamiz,PH,2022-11-01 09:09:28,8.1458,123.8444,81.19,84,100,1.48
430,Minggang,CN,2022-11-01 09:09:29,32.4586,114.0486,70.07,37,0,7.38
431,Salalah,OM,2022-11-01 09:04:59,17.0151,54.0924,86.09,58,20,8.05
432,Dobrinka,RU,2022-11-01 09:09:30,52.1653,40.4731,37.08,82,100,14.5
433,Bafq,IR,2022-11-01 09:09:30,31.6128,55.4107,85.87,12,0,7.4
434,Klaksvik,FO,2022-11-01 09:09:31,62.2266,-6.589,47.32,83,100,16.24
435,Capitan Bado,PY,2022-11-01 09:09:31,-23.2667,-55.5333,46.08,71,63,15.77
436,Prince George,CA,2022-11-01 09:06:46,53.9166,-122.753,26.62,95,0,1.01
437,Kuusamo,FI,2022-11-01 09:09:32,65.9667,29.1833,30.24,93,100,2.3
438,Palermo,IT,2022-11-01 09:09:33,37.8167,13.5833,70.81,34,0,2.75
439,Nisia Floresta,BR,2022-11-01 09:09:33,-6.0911,-35.2086,72.41,72,91,7.49
440,Grand Bank,CA,2022-11-01 09:09:34,47.0999,-55.765,46.4,82,100,9.73
441,Riom,FR,2022-11-01 09:09:35,45.9167,2.9167,54.25,77,87,6.04
442,Kavieng,PG,2022-11-01 09:09:36,-2.5744,150.7967,83.32,70,18,7.23
443,Hohhot,CN,2022-11-01 09:09:37,40.8106,111.6522,47.55,29,11,2.19
444,Kisangani,CD,2022-11-01 09:09:37,0.5167,25.2,77.11,83,98,2.13
445,Krasnoselkup,RU,2022-11-01 09:09:38,65.7,82.4667,26.91,96,100,19.13
446,Porto Walter,BR,2022-11-01 09:09:39,-8.2686,-72.7439,72.23,93,77,0.29
447,Port Lincoln,AU,2022-11-01 09:09:39,-34.7333,135.8667,53.62,61,25,23.42
448,Saryg-Sep,RU,2022-11-01 09:09:40,51.5,95.6,28.94,75,83,2.26
449,Tabas,IR,2022-11-01 09:09:41,33.5959,56.9244,82.02,19,100,4.18
450,Hami,CN,2022-11-01 09:09:42,42.8,93.45,52.21,17,82,7.85
451,Bekhtery,UA,2022-11-01 09:09:42,46.251,32.2927,51.48,41,5,8.32
452,Haines Junction,CA,2022-11-01 09:09:43,60.7522,-137.5108,13.41,80,98,4.34
453,Sao Felipe,BR,2022-11-01 09:07:10,-14.8167,-41.3833,71.62,82,59,2.86
454,Morant Bay,JM,2022-11-01 09:09:44,17.8815,-76.4093,82.02,85,89,11.79
455,Egvekinot,RU,2022-11-01 09:09:45,66.3167,-179.1667,1.35,87,100,16.22
456,Alofi,NU,2022-11-01 09:09:45,-19.0595,-169.9187,77.02,84,100,15.93
457,Guiratinga,BR,2022-11-01 09:09:46,-16.3494,-53.7583,59.88,89,100,9.95
458,Tabou,CI,2022-11-01 09:09:47,4.423,-7.3528,80.22,79,86,6.33
459,Nantucket,US,2022-11-01 09:09:47,41.2835,-70.0995,62.71,94,100,10.36
460,Jhalida,IN,2022-11-01 09:09:48,23.3667,85.9667,82.98,40,99,4.5
461,Meulaboh,ID,2022-11-01 09:09:48,4.1363,96.1285,79.41,84,100,7.25
462,Chilchota,MX,2022-11-01 09:09:49,19.85,-102.1333,54.09,85,0,3.85
463,Kaitangata,NZ,2022-11-01 09:10:50,-46.2817,169.8464,59.2,61,100,7.2
464,Nichinan,JP,2022-11-01 09:10:50,31.6,131.3667,65.37,88,100,8.99
465,Cape Coast,GH,2022-11-01 09:10:51,5.1053,-1.2466,81.91,75,71,5.97
466,Muli,MV,2022-11-01 09:10:51,2.9167,73.5667,81.81,76,72,15.1
467,Bathsheba,BB,2022-11-01 09:10:52,13.2167,-59.5167,83.01,83,20,17.27
468,Marzuq,YE,2022-11-01 09:10:52,14.4,46.4667,81.16,24,12,7.74
469,Foso,GH,2022-11-01 09:10:53,5.7012,-1.2866,80.4,81,46,1.03
470,Kloulklubed,PW,2022-11-01 09:10:54,7.0419,134.2556,79.3,75,49,10.69
471,Vila Franca Do Campo,PT,2022-11-01 09:10:54,37.7167,-25.4333,61.21,80,100,6.17
472,Mafeteng,LS,2022-11-01 09:10:55,-29.823,27.2374,70.9,34,61,12.3
473,Tondano,ID,2022-11-01 09:10:56,1.3038,124.9112,73.49,88,88,0.85
474,Sao Filipe,CV,2022-11-01 09:10:56,14.8961,-24.4956,79.38,69,100,2.91
475,Finschhafen,PG,2022-11-01 09:10:57,-6.6024,147.8681,83.48,78,7,14.72
476,Nemuro,JP,2022-11-01 09:10:58,43.3236,145.575,53.56,62,100,16.84
477,Anahuac,MX,2022-11-01 09:10:59,27.2333,-100.15,64.94,93,100,5.79
478,Itarema,BR,2022-11-01 09:10:59,-2.9248,-39.9167,79.21,74,98,12.26
479,Ennis,IE,2022-11-01 09:11:00,52.8436,-8.9864,48.13,87,75,10.36
480,Broome,US,2022-11-01 09:11:01,42.2506,-75.833,57.45,84,100,4.61
481,Half Moon Bay,US,2022-11-01 09:11:01,37.4636,-122.4286,59.61,85,100,8.05
482,Bloomingdale,US,2022-11-01 09:11:02,27.8936,-82.2404,75.22,94,0,1.99
483,Teya,RU,2022-11-01 09:11:02,60.3778,92.6267,25.45,76,8,3.04
484,Saint-Joseph,RE,2022-11-01 09:11:04,-21.3667,55.6167,80.98,79,46,8.75
485,Margate,GB,2022-11-01 09:11:04,51.3813,1.3862,60.91,81,78,11.01
486,Ghanzi,BW,2022-11-01 09:11:05,-21.5667,21.7833,82.92,41,86,17.81
487,Broken Hill,AU,2022-11-01 09:11:05,-31.95,141.4333,54.09,43,73,23.69
488,Bulgan,MN,2022-11-01 09:11:06,48.8125,103.5347,27.34,61,44,1.74
489,Necochea,AR,2022-11-01 09:11:06,-38.5473,-58.7368,38.44,88,6,8.12
490,Eureka,US,2022-11-01 09:11:07,40.8021,-124.1637,54.21,92,100,1.01
491,Guiyang,CN,2022-11-01 09:11:08,26.5833,106.7167,66.56,41,0,7.67
492,Hailar,CN,2022-11-01 09:11:08,49.2,119.7,19.04,60,4,17.31
493,Yongchang,CN,2022-11-01 09:11:09,30.0381,119.7317,63.03,71,94,4.36
494,Chipping Sodbury,GB,2022-11-01 09:11:09,51.5381,-2.3938,55.51,88,81,4.0
495,Mehamn,NO,2022-11-01 09:11:10,71.0357,27.8492,37.35,93,75,14.97
496,Chimore,BO,2022-11-01 09:11:11,-16.9833,-65.1333,57.49,98,100,2.66
497,Bodden Town,KY,2022-11-01 09:11:11,19.2833,-81.25,81.93,83,81,3.0
498,Zaysan,KZ,2022-11-01 09:11:12,47.4667,84.8667,45.05,66,52,2.17
499,Zhanakorgan,KZ,2022-11-01 09:11:13,43.9098,67.2495,65.17,36,60,15.86
500,Armidale,AU,2022-11-01 09:11:13,-30.5167,151.65,50.32,63,20,20.22
501,Dhidhdhoo,MV,2022-11-01 09:11:14,6.8833,73.1,81.9,69,98,12.75
502,Tiruchchendur,IN,2022-11-01 09:11:15,8.4833,78.1167,91.69,80,100,5.55
503,Laguna,US,2022-11-01 09:11:16,38.421,-121.4238,55.69,86,0,4.61
504,Maymyo,MM,2022-11-01 09:11:16,22.0333,96.4667,75.54,73,3,2.91
505,Pimentel,PE,2022-11-01 09:11:17,-6.8367,-79.9342,59.97,94,69,10.63
506,Pitmoaga,BF,2022-11-01 09:11:18,12.2397,-1.8767,84.25,22,1,13.71
507,Soja,JP,2022-11-01 09:11:18,34.6667,133.75,63.82,96,100,4.9
508,Deputatskiy,RU,2022-11-01 09:11:19,69.3,139.9,-12.41,90,100,2.08
509,Camocim,BR,2022-11-01 09:12:20,-2.9022,-40.8411,77.56,80,100,12.57
510,Ridgecrest,US,2022-11-01 09:12:21,35.6225,-117.6709,66.47,19,0,3.0
511,Thinadhoo,MV,2022-11-01 09:12:21,0.5333,72.9333,82.15,76,95,18.57
512,Muyuka,CM,2022-11-01 09:12:23,4.2898,9.4103,85.59,70,100,2.91
513,Nieuw Amsterdam,SR,2022-11-01 09:12:23,5.8833,-55.0833,77.02,93,40,3.44
514,Marawi,PH,2022-11-01 09:12:24,7.9986,124.2928,73.29,89,100,1.36
515,Turayf,SA,2022-11-01 09:12:24,31.6725,38.6637,71.4,35,33,0.49
516,Otaru,JP,2022-11-01 09:12:25,43.1894,141.0022,52.57,81,100,6.67
517,General Roca,AR,2022-11-01 09:12:26,-39.0333,-67.5833,51.35,17,0,9.15
518,Hirara,JP,2022-11-01 09:12:27,24.8,125.2833,73.67,94,75,24.16
519,Clyde River,CA,2022-11-01 09:12:27,70.4692,-68.5914,-8.63,88,40,4.32
520,Muroto,JP,2022-11-01 09:12:28,33.2833,134.15,66.65,90,100,14.63
521,Vizinga,RU,2022-11-01 09:12:29,61.0749,50.1031,32.04,83,89,8.52
522,Gogrial,SS,2022-11-01 09:12:29,8.5332,28.1004,93.79,36,52,5.82
523,Ordu,TR,2022-11-01 09:12:30,40.9086,37.6845,48.7,75,79,5.53
524,Bairiki,KI,2022-11-01 09:12:30,1.3292,172.9752,80.6,83,20,9.22
525,Khandbari,NP,2022-11-01 09:12:31,27.3747,87.2039,75.34,57,10,4.38
526,Sisimiut,GL,2022-11-01 09:12:32,66.9395,-53.6735,23.76,77,99,18.75
527,Sompeta,IN,2022-11-01 09:12:32,18.9333,84.6,82.56,65,91,8.08
528,San Juan,AR,2022-11-01 09:12:33,-31.5375,-68.5364,50.88,23,0,5.59
529,Tuatapere,NZ,2022-11-01 09:12:34,-46.1333,167.6833,58.77,48,100,12.62
530,Key West,US,2022-11-01 09:08:29,24.5557,-81.7826,84.2,85,20,5.75
531,Leshukonskoye,RU,2022-11-01 09:12:34,64.8989,45.7622,34.74,83,49,5.79
532,Kumluca,TR,2022-11-01 09:12:36,36.3703,30.2869,76.03,37,6,6.49
533,Macaubas,BR,2022-11-01 09:12:36,-13.0194,-42.6986,69.15,93,100,1.52
534,La Mata,PA,2022-11-01 09:12:37,8.0833,-80.8833,76.96,93,100,1.63
535,Turukhansk,RU,2022-11-01 09:12:38,65.8167,87.9833,22.41,81,100,21.0
536,Pimenta Bueno,BR,2022-11-01 09:12:39,-11.6725,-61.1936,57.45,87,100,10.33
537,Hobyo,SO,2022-11-01 09:12:39,5.3505,48.5268,82.87,61,22,8.34
538,Kushiro,JP,2022-11-01 09:12:40,42.975,144.3747,53.65,68,100,14.99
539,Baiyin,CN,2022-11-01 09:12:40,36.5583,104.2081,58.35,36,3,8.16
540,Kaspiyskiy,RU,2022-11-01 09:12:41,45.3929,47.3707,44.51,50,83,24.52
541,Espanola,US,2022-11-01 09:12:41,35.9911,-106.0806,49.98,45,0,1.32
542,Road Town,VG,2022-11-01 09:12:42,18.4167,-64.6167,82.49,78,32,12.68
543,Kyabe,TD,2022-11-01 09:12:43,9.4515,18.9449,89.71,35,100,4.9
544,Palana,RU,2022-11-01 09:12:44,59.1167,159.9667,17.22,83,100,4.34
545,Mareeba,AU,2022-11-01 09:12:44,-17.0,145.4333,80.44,85,66,4.99
546,Moranbah,AU,2022-11-01 09:12:45,-22.0016,148.0466,83.52,28,64,20.58
547,Salgado De Sao Felix,BR,2022-11-01 09:12:46,-7.3569,-35.4406,76.05,79,99,4.41
548,Rantepao,ID,2022-11-01 09:12:46,-2.9701,119.8978,73.17,96,100,1.52
549,Ambon,ID,2022-11-01 09:12:47,-3.6954,128.1814,84.34,79,40,6.91
